일자,식사,메뉴,작업자,대분류,중분류(재료1),중분류2(재료2),중분류3(재료3),중분류4(재료4),중분류5(재료5),소분류1(육류 종류만 기재),양식(western) 여부
2016.9.30,중식,우거지해장국,김윤수,국탕류,육류,채소류,,,,소,
2016.9.30,중식,꽁치한마리구이,김윤수,구이류,어패류,,,,,,
2016.9.30,중식,가지볶음,문성일,볶음류,채소류,,,,,,
2016.9.30,중식,브로컬리초장,편도연,찜류,채소류,,,,,,
2016.9.30,중식,알타리김치,김도민,무침류,김치류,,,,,,
2016.9.30,석식,쌀밥,문성일,밥류,곡류,,,,,,
2016.9.30,석식,잡곡밥,편도연,밥류,곡류,,,,,,
2016.9.30,석식,근대된장국,연제호,국탕류,채소류,양념 및 장류,,,,,
2016.9.30,석식,돈육강정,연제호,튀김류,육류,,,,,돼지고기,
2016.9.30,석식,계란찜,김도민,찜류,난류,채소류,,,,,
2016.9.30,석식,매운어묵볶음,김도민,볶음류,어패류,채소류,,,,,
2016.9.30,석식,포기김치,연제호,무침류,김치류,,,,,,
2016.10.4,중식,쌀밥,문성일,밥류,곡류,,,,,,
2016.10.4,중식,잡곡밥,편도연,밥류,곡류,,,,,,
2016.10.4,중식,배추된장국,김윤수,국탕류,채소류,양념 및 장류,,,,,
2016.10.4,중식,버섯불고기,편도연,볶음류,육류,채소류,,,,육류(소),
2016.10.4,중식,골뱅이소면무침,,무침류,면류,어패류,양념 및 장류,,,,
2016.10.4,중식,마늘쫑건새우볶음,김도민,볶음류,채소류,어패류,,,,,
2016.10.4,중식,포기김치,연제호,무침류,김치류,,,,,,
2016.10.4,석식,쌀밥,문성일,밥류,곡류,,,,,,
2016.10.4,석식,잡곡밥,편도연,밥류,곡류,,,,,,
2016.10.4,석식,콩비지찌개,문성일,찌개류, 두류,,,,,,
2016.10.4,석식,닭볶음,김도민,볶음류,육류,채소류,,,,닭,
2016.10.4,석식,해파리냉채,연제호,무침류,해조류,,,,,,
2016.10.4,석식,상추치커리무침,문성일,무침류,채소류,양념 및 장류,,,,,
2016.10.4,석식,포기김치,연제호,무침류,김치류,,,,,,
2016.10.5,중식,쌀밥,문성일,밥류,곡류,,,,,,
2016.10.5,중식,잡곡밥,편도연,밥류,곡류,,,,,,
2016.10.5,중식,차돌박이찌개,편도연,찌개류,육류,채소류,양념 및 장류,,,육류(소),
2016.10.5,중식,매운주꾸미볶음,,볶음류,어패류,양념 및 장류,,,,,
2016.10.5,중식,모둠소세지구이,,구이류,육류,,,,,돼지,
2016.10.5,중식,콩나물무침,편도연,무침류,채소류,,,,,,
2016.10.5,중식,포기김치,연제호,무침류,김치류,,,,,,
2016.10.5,석식,쌀밥,문성일,밥류,곡류,,,,,,
2016.10.5,석식,잡곡밥,편도연,밥류,곡류,,,,,,
2016.10.5,석식,순두부찌개,문성일,찌개류,두류,,,,,,
2016.10.5,석식,미니함박조림,김윤수,조림류,육류,,,,,돼지,
2016.10.5,석식,실곤약초무침,김도민,무침류,묵류,,,,,,
2016.10.5,석식,취나물,편도연,무침류,채소류,,,,,,
2016.10.5,석식,포기김치,연제호,무침류,김치류,,,,,,
2016.10.6,중식,쌀밥,문성일,밥류,곡류,,,,,,
2016.10.6,중식,잡곡밥,편도연,밥류,곡류,,,,,,
2016.10.6,중식,미역국,연제호,국탕류,해조류,,,,,,
2016.10.6,중식,한방소갈비찜,,찜류,육류,양념 및 장류,,,,,
2016.10.6,중식,오징어숙회무침,연제호,무침류,어패류,양념 및 장류,,,,,
2016.10.6,중식,동태,,구이류,어패류,,,,,,
2016.10.6,중식,새송이전,,전류,채소류,,,,,,
2016.10.6,중식,배추겉절이,편도연,무침류,김치류,,,,,,
2016.10.6,석식,작은밥,김도민,밥류,곡류,,,,,,
2016.10.6,석식,짬뽕,연제호,국탕류,면류,채소류,어패류,,,,
2016.10.6,석식,군만두,김도민,튀김류,육류,채소류,곡류,,,돼지,
2016.10.6,석식,과일샐러드,연제호,샐러드류,과일류,,,,,,
2016.10.6,석식,단무지,편도연,장아찌류,채소류,,,,,,
2016.10.6,석식,포기김치,연제호,무침류,김치류,,,,,,
2016.10.7,중식,쌀밥,문성일,밥류,곡류,,,,,,
2016.10.7,중식,잡곡밥,편도연,밥류,곡류,,,,,,
2016.10.7,중식,대구매운탕,김도민,국탕류,어패류,채소류,양념 및 장류,,,,
2016.10.7,중식,표고돈육탕수,,튀김류,육류,채소류,,,,돼지,
2016.10.7,중식,메추리알곤약조림,문성일,조림류,난류,묵류,,,,,
2016.10.7,중식,부추생채,편도연,무침류,채소류,,,,,,
2016.10.7,중식,포기김치,연제호,무침류,김치류,,,,,,
2016.10.7,석식,쌀밥,문성일,밥류,곡류,,,,,,
2016.10.7,석식,잡곡밥,편도연,밥류,곡류,,,,,,
2016.10.7,석식,육개장,문성일,국탕류,채소류,육류,,,,,
2016.10.7,석식,코다리엿장조림,문성일,조림류,어패류,양념 및 장류,,,,,
2016.10.7,석식,옥수수전,연제호,전류,채소류,,,,,,
2016.10.7,석식,아삭고추무침,문성일,무침류,채소류,,,,,,
2016.10.7,석식,알타리김치,김도민,무침류,김치류,,,,,,
2016.10.10,중식,쌀밥,문성일,밥류,곡류,,,,,,
2016.10.10,중식,잡곡밥,편도연,밥류,곡류,,,,,,
2016.10.10,중식,쇠고기샤브국,문성일,국탕류,육류,,,,,쇠고기,
2016.10.10,중식,오징어볶음,편도연,볶음류,어패류,채소류,양념 및 장류,,,,
2016.10.10,중식,맛살계란말이,,튀김류,난류,어패류,,,,,
2016.10.10,중식,참나물무침,편도연,무침류,채소류,,,,,,
2016.10.10,중식,포기김치,연제호,무침류,김치류,,,,,,
2016.10.10,석식,쌀밥,문성일,밥류,곡류,,,,,,
2016.10.10,석식,잡곡밥,편도연,밥류,곡류,,,,,,
2016.10.10,석식,콩나물국,김윤수,국탕류,채소류,,,,,,
2016.10.10,석식,돈육굴소스볶음,김도민,볶음류,육류,,,,,돼지고기,
2016.10.10,석식,삼치조림,김도민,조림류,어패류,채소류,양념 및 장류,,,,
2016.10.10,석식,상추초무침,편도연,무침류,채소류,,,,,,
2016.10.10,석식,포기김치,연제호,무침류,김치류,,,,,,
2016.10.11,중식,쌀밥,문성일,밥류,곡류,,,,,,
2016.10.11,중식,잡곡밥,편도연,밥류,곡류,,,,,,
2016.10.11,중식,시금치된장국,문성일,국탕류,채소류,양념 및 장류,,,,,
2016.10.11,중식,목살스테이크,김윤수,구이류,육류,,,,,돼지,
2016.10.11,중식,버섯잡채,연제호,볶음류,채소류,면류,,,,,
2016.10.11,중식,오이무침,연제호,무침류,채소류,양념 및 장류,,,,,
2016.10.11,중식,배추겉절이,편도연,무침류,김치류,,,,,,
2016.10.11,석식,김치볶음밥,김도민,밥류,육류,김치류,곡류,,,돼지,
2016.10.11,석식,미소장국,문성일,국탕류,양념 및 장류,,,,,,
2016.10.11,석식,궁중떡볶음,편도연,볶음류,떡류,,,,,,
2016.10.11,석식,옥수수맛탕,문성일,튀김류,채소류,,,,,,
2016.10.11,석식,무피클,문성일,단품류,채소류,,,,,,
2016.10.11,석식,포기김치,연제호,무침류,김치류,,,,,,
2016.10.12,중식,산채비빔밥*강된장,,밥류,양념 및 장류,채소류,,,,,
2016.10.12,중식,팽이버섯국,김도민,국탕류,채소류,,,,,,
2016.10.12,중식,생선커틀릿,,튀김류,어패류,,,,,,
2016.10.12,중식,*타르타르소스,,단품류,양념 및 장류,,,,,,
2016.10.12,중식,오복지무침,문성일,무침류,채소류,양념 및 장류,,,,,
2016.10.12,중식,오렌지주스,문성일,음료 및 주류,,,,,,,
2016.10.12,중식,포기김치,연제호,무침류,김치류,,,,,,
2016.10.12,석식,쌀밥,문성일,밥류,곡류,,,,,,
2016.10.12,석식,잡곡밥,편도연,밥류,곡류,,,,,,
2016.10.12,석식,황태국,김도민,국탕류,어패류,채소류,,,,,
2016.10.12,석식,닭오븐구이,문성일,구이류,육류,,,,,닭,
2016.10.12,석식,비엔나감자볶음,문성일,볶음류,육류,채소류,,,,돼지고기,
2016.10.12,석식,도라지초무침,편도연,무침류,채소류,,,,,,
2016.10.12,석식,포기김치,연제호,무침류,김치류,,,,,,
2016.10.13,중식,쌀밥,문성일,밥류,곡류,,,,,,
2016.10.13,중식,잡곡밥,편도연,밥류,곡류,,,,,,
2016.10.13,중식,떡국,김도민,국탕류,곡류,난류,채소류,,,,
2016.10.13,중식,마늘치킨,연제호,튀김류,육류,채소류,,,,닭고기,
2016.10.13,중식,모듬묵*양념장,김도민,단품류,묵류,양념 및 장류,,,,,
2016.10.13,중식,열무된장나물,김윤수,무침류,채소류,,,,,,
2016.10.13,중식,포기김치,연제호,무침류,김치류,,,,,,
2016.10.13,석식,통새우김밥,연제호,밥류,어패류,해조류,곡류,,,,
2016.10.13,석식,어묵우동,김윤수,국수류,어패류,,,,,,
2016.10.13,석식,찹쌀순대볶음,연제호,볶음류,육류,채소류,,,,돼지고기,
2016.10.13,석식,단무지무침,연제호,무침류,채소류,양념 및 장류,,,,,
2016.10.13,석식,요플레,김도민,유제품,과일류,,,,,,
2016.10.13,석식,포기김치,연제호,무침류,김치류,,,,,,
2016.10.14,중식,쌀밥,문성일,밥류,곡류,,,,,,
2016.10.14,중식,잡곡밥,편도연,밥류,곡류,,,,,,
2016.10.14,중식,건새우무국,김도민,국탕류,어패류,채소류,,,,,
2016.10.14,중식,등갈비김치찜,문성일,찜류,육류,김치류,,,,돼지고기,
2016.10.14,중식,계란버섯장조림,,조림류,난류,육류,채소류,,,소,
2016.10.14,중식,애호박나물,연제호,무침류,채소류,,,,,,
2016.10.14,중식,포기김치,연제호,무침류,김치류,,,,,,
2016.10.14,석식,쌀밥,문성일,밥류,곡류,,,,,,
2016.10.14,석식,잡곡밥,편도연,밥류,곡류,,,,,,
2016.10.14,석식,부대찌개,김도민,찌개류,육류,난류,,,,돼지고기,
2016.10.14,석식,탕수어,연제호,튀김류,어패류,,,,,,
2016.10.14,석식,두부새싹구이,문성일,구이류,두류,채소류,,,,,
2016.10.14,석식,양념깻잎지,문성일,장아찌류,채소류,양념 및 장류,,,,,
2016.10.14,석식,알타리김치,김도민,무침류,김치류,,,,,,
2016.10.17,중식,쌀밥,문성일,밥류,곡류,,,,,,
2016.10.17,중식,잡곡밥,편도연,밥류,곡류,,,,,,
2016.10.17,중식,미역국,연제호,국탕류,해조류,,,,,,
2016.10.17,중식,소불고기,연제호,볶음류,육류,,,,,소고기,
2016.10.17,중식,모둠양채쌈,,단품류,채소류,양념 및 장류,,,,,
2016.10.17,중식,매운어묵볶음,김도민,볶음류,어패류,채소류,,,,,
2016.10.17,중식,포기김치,연제호,무침류,김치류,,,,,,
2016.10.17,석식,쌀밥,문성일,밥류,곡류,,,,,,
2016.10.17,석식,잡곡밥,편도연,밥류,곡류,,,,,,
2016.10.17,석식,해물된장찌개,편도연,찌개류,어패류,두류,양념 및 장류,,,,
2016.10.17,석식,닭매운찜,연제호,찜류,육류,,,,,닭고기,
2016.10.17,석식,고기전,편도연,전류,육류,,,,,육류,
2016.10.17,석식,참나물땅콩무침,김도민,무침류,채소류,두류,,,,,
2016.10.17,석식,포기김치,연제호,무침류,김치류,,,,,,
2016.10.18,중식,쌀밥,문성일,밥류,곡류,,,,,,
2016.10.18,중식,잡곡밥,편도연,밥류,곡류,,,,,,
2016.10.18,중식,꽃게탕,김윤수,국탕류,어패류,,,,,,
2016.10.18,중식,미트볼칠리조림,,조림류,육류,양념 및 장류,,,,돼지,
2016.10.18,중식,부추전,연제호,전류,채소류,,,,,,
2016.10.18,중식,치커리유자청무침,문성일,무침류,채소류,,,,,,
2016.10.18,중식,포기김치,연제호,무침류,김치류,,,,,,
2016.10.18,석식,나가사키면&김,김도민,국수류,면류,,,,,,
2016.10.18,석식,참치주먹밥,연제호,밥류,어패류,해조류,곡류,,,,
2016.10.18,석식,개성감자만두,연제호,찜류,만두류,,,,,,
2016.10.18,석식,꽃맛살샐러드,김도민,샐러드류,어패류,채소류,,,,,
2016.10.18,석식,음료,연제호,음료 및 주류,,,,,,,
2016.10.18,석식,포기김치,연제호,무침류,김치류,,,,,,
2016.10.19,중식,쌀밥,문성일,밥류,곡류,,,,,,
2016.10.19,중식,잡곡밥,편도연,밥류,곡류,,,,,,
2016.10.19,중식,참치김치찌개,김윤수,찌개류,어패류,김치류,,,,,
2016.10.19,중식,유린기,김도민,튀김류,육류,,,,,닭,
2016.10.19,중식,셀프무쌈말이,연제호,장아찌류,채소류,,,,,,
2016.10.19,중식,멸치크렌베리볶음,,볶음류,어패류,과일류,양념 및 장류,,,,
2016.10.19,중식,포기김치,연제호,무침류,김치류,,,,,,
2016.10.19,석식,쌀밥,문성일,밥류,곡류,,,,,,
2016.10.19,석식,잡곡밥,편도연,밥류,곡류,,,,,,
2016.10.19,석식,어묵국,김도민,국탕류,어패류,,,,,,
2016.10.19,석식,돼지갈비찜,연제호,찜류,육류,,,,,돼지고기,
2016.10.19,석식,오징어&브로컬리숙회,연제호,찜류,어패류,채소류,,,,,
2016.10.19,석식,콩자반,문성일,무침류,두류,,,,,,
2016.10.19,석식,포기김치,연제호,무침류,김치류,,,,,,
2016.10.20,중식,쌀밥,문성일,밥류,곡류,,,,,,
2016.10.20,중식,잡곡밥,편도연,밥류,곡류,,,,,,
2016.10.20,중식,돈신탕,,국탕류,육류,어패류,,,,돼지,
2016.10.20,중식,꽁치김치말이,문성일,찜류,어패류,김치류,,,,,
2016.10.20,중식,메밀버섯전,,전류,채소류,,,,,,
2016.10.20,중식,쑥갓두부무침,편도연,무침류,두류,채소류,,,,,
2016.10.20,중식,알타리김치,김도민,무침류,김치류,,,,,,
2016.10.20,석식,옛날왕돈까스,김윤수,튀김류,육류,,,,,돼지,
2016.10.20,석식,옥수수스프,김윤수,죽류,채소류,,,,,,
2016.10.20,석식,샐러드파스타,연제호,샐러드류,면류,채소류,,,,,
2016.10.20,석식,감자치즈오븐구이,김윤수,구이류,채소류,난류,,,,,
2016.10.20,석식,오이피클,연제호,장아찌류,채소류,,,,,,
2016.10.20,석식,포기김치,연제호,무침류,김치류,,,,,,
2016.10.21,중식,짜장밥,김윤수,밥류,육류,채소류,양념 및 장류,,,돼지,
2016.10.21,중식,계란국,김윤수,국탕류,난류,,,,,,
2016.10.21,중식,사천식탕수육,연제호,튀김류,육류,양념 및 장류,,,,돼지고기,
2016.10.21,중식,풍기샐러드,편도연,샐러드류,채소류,양념 및 장류,,,,,
2016.10.21,중식,단무지,편도연,장아찌류,채소류,,,,,,
2016.10.21,중식,포기김치,연제호,무침류,김치류,,,,,,
2016.10.21,석식,쌀밥,문성일,밥류,곡류,,,,,,
2016.10.21,석식,잡곡밥,편도연,밥류,곡류,,,,,,
2016.10.21,석식,닭개장,김윤수,국탕류,육류,,,,,닭,
2016.10.21,석식,해물청경채볶음,연제호,볶음류,어패류,채소류,,,,,
2016.10.21,석식,두부양념조림,문성일,조림류,두류,양념 및 장류,,,,,
2016.10.21,석식,파래김*장,연제호,단품류,해조류,양념 및 장류,,,,,
2016.10.21,석식,포기김치,연제호,무침류,김치류,,,,,,
2016.10.24,중식,쌀밥,문성일,밥류,곡류,,,,,,
2016.10.24,중식,잡곡밥,편도연,밥류,곡류,,,,,,
2016.10.24,중식,된장찌개,연제호,찌개류,양념 및 장류,,,,,,
2016.10.24,중식,제육볶음,김윤수,볶음류,육류,,,,,돼지,
2016.10.24,중식,해물파전,연제호,전류,어패류,,,,,,
2016.10.24,중식,콩나물무침,편도연,무침류,채소류,,,,,,
2016.10.24,중식,포기김치,연제호,무침류,김치류,,,,,,
2016.10.24,석식,쌀밥,문성일,밥류,곡류,,,,,,
2016.10.24,석식,잡곡밥,편도연,밥류,곡류,,,,,,
2016.10.24,석식,북어계란국,문성일,국탕류,어패류,난류,,,,,
2016.10.24,석식,닭강정,연제호,튀김류,육류,,,,,돼지고기,
2016.10.24,석식,해파리냉채,연제호,무침류,해조류,,,,,,
2016.10.24,석식,유채나물,김도민,무침류,채소류,,,,,,
2016.10.24,석식,포기김치,연제호,무침류,김치류,,,,,,
2016.10.25,중식,쌀밥,문성일,밥류,곡류,,,,,,
2016.10.25,중식,잡곡밥,편도연,밥류,곡류,,,,,,
2016.10.25,중식,육개장,문성일,국탕류,채소류,육류,,,,,
2016.10.25,중식,갈치구이,문성일,구이류,어패류,,,,,,
2016.10.25,중식,고추잡채*꽃빵,연제호,볶음류,육류,채소류,,,,돼지고기,
2016.10.25,중식,미역레몬초무침,김도민,무침류,해조류,과일류,,,,,
2016.10.25,중식,깍두기,연제호,무침류,김치류,,,,,,
2016.10.25,석식,오므라이스,문성일,밥류,난류,채소류,곡류,,,,
2016.10.25,석식,가쯔오장국,연제호,국탕류,양념 및 장류,,,,,,
2016.10.25,석식,훈제오리냉채,문성일,무침류,육류,해조류,,,,오리,
2016.10.25,석식,메추리알조림,김도민,조림류,난류,,,,,,
2016.10.25,석식,고구마맛탕,편도연,튀김류,곡류,,,,,,
2016.10.25,석식,오렌지,편도연,단품류,과일류,,,,,,
2016.10.25,석식,포기김치,연제호,무침류,김치류,,,,,,
2016.10.26,중식,곤드레밥,문성일,밥류,곡류,채소류,,,,,
2016.10.26,중식,배추된장국,김윤수,국탕류,채소류,양념 및 장류,,,,,
2016.10.26,중식,데리야끼파닭,김윤수,튀김류,육류,채소류,양념 및 장류,,,닭,
2016.10.26,중식,실곤약초무침,김도민,무침류,묵류,,,,,,
2016.10.26,중식,땅콩조림,편도연,조림류,곡류,,,,,,
2016.10.26,중식,포기김치,연제호,무침류,김치류,,,,,,
2016.10.26,석식,쌀밥,문성일,밥류,곡류,,,,,,
2016.10.26,석식,잡곡밥,편도연,밥류,곡류,,,,,,
2016.10.26,석식,쇠고기샤브국,문성일,국탕류,육류,,,,,쇠고기,
2016.10.26,석식,가자미찜,김도민,찜류,어패류,,,,,,
2016.10.26,석식,진미채무침,김도민,무침류,어패류,,,,,,
2016.10.26,석식,취나물,편도연,무침류,채소류,,,,,,
2016.10.26,석식,포기김치,연제호,무침류,김치류,,,,,,
2016.10.27,중식,쌀밥,문성일,밥류,곡류,,,,,,
2016.10.27,중식,잡곡밥,편도연,밥류,곡류,,,,,,
2016.10.27,중식,동태찌개,문성일,찌개류,어패류,,,,,,
2016.10.27,중식,돈육장조림,연제호,조림류,육류,,,,,돼지고기,
2016.10.27,중식,두부계란전,,전류,두류,난류,,,,,
2016.10.27,중식,해초무침,김윤수,무침류,해조류,,,,,,
2016.10.27,중식,포기김치,연제호,무침류,김치류,,,,,,
2016.10.27,석식,쌀밥,문성일,밥류,곡류,,,,,,
2016.10.27,석식,잡곡밥,편도연,밥류,곡류,,,,,,
2016.10.27,석식,바지락수제비,편도연,국수류,어패류,,,,,,
2016.10.27,석식,유산슬,문성일,볶음류,어패류,채소류,,,,,
2016.10.27,석식,멕시칸샐러드,연제호,샐러드류,채소류,어패류,양념 및 장류,,,,
2016.10.27,석식,핫도그&케찹,문성일,빵과자류,,,,,,,
2016.10.27,석식,배추겉절이,편도연,무침류,김치류,,,,,,
2016.10.28,중식,쌀밥,문성일,밥류,곡류,,,,,,
2016.10.28,중식,잡곡밥,편도연,밥류,곡류,,,,,,
2016.10.28,중식,버섯들깨탕,편도연,국탕류,채소류,,,,,,
2016.10.28,중식,고등어조림,연제호,조림류,어패류,,,,,,
2016.10.28,중식,비엔나감자볶음,문성일,볶음류,육류,채소류,,,,돼지고기,
2016.10.28,중식,통도라지구이,편도연,구이류,채소류,,,,,,
2016.10.28,중식,알타리김치,김도민,무침류,김치류,,,,,,
2016.10.28,석식,쌀밥,문성일,밥류,곡류,,,,,,
2016.10.28,석식,잡곡밥,편도연,밥류,곡류,,,,,,
2016.10.28,석식,오징어국,김도민,국탕류,어패류,채소류,,,,,
2016.10.28,석식,떡갈비조림,김도민,조림류,육류,,,,,소,
2016.10.28,석식,마파두부,연제호,볶음류,두류,양념 및 장류,,,,,
