published_at,description
2020-07-26,"저도 대회 준비 할 수 있을까요?( 피지크?)# #대회준비 #중대발표
여러분 안녕하세요 입니다.

신선한 충격으로 다가올 이번 영상.....
운동 재미나게 한번 해보겠습니다!!


가즈아!!


be more positive.

r2 (회원가입시 입력)
40% 이상 추가 할인코드: kwlee (결제창 할인코드란 입력) 

"
2020-07-25,"회사다니면서 55일 동안 다이어트(-9kg 감량)#썸머슈레딩 #다이어트 #비포애프터

여러분 안녕하세요 입니다.


55일간의 다이어트를 마쳤습니다.

스토리는 천천히 영상으로 풀어가도록 하겠습니다.


썸머슈레딩.... 항상 실패하였지만 이번에는 끝까지 가보겠습니다!


모두 화이팅

be more positive.



"
2020-07-05,"다음을 준비하는 중(feat. 구독자, 마이프로틴 대란)여러분 안녕하세요 입니다.

다음을 준비한다면 과연 무엇일까요?!


지금까지 나태했던 저를 반성하고, 다이어트에 다시 돌입합니다...ㅎㅎ

사실은 이미 진행중이에요 6월 1일부터 시작했고, 1차 목표는 7월 25일까지 55일 챌린지를 마치는 것이고, 2차는 8월 1일부터 한 달 간 썸머슈레딩2020을 진행하는 것이에요.

두 단계로 나눈 이유는... 워낙 살이 많이 찐 상태라 어느정도 살을 빼서 몸을 드러내고, 그 뒤에 더 자신있게 진행하기 위함입니다 ㅎㅎ

아직 시작 못하신 분들께서는 7월 6일(월)부터 진행하기를 바라며...

모두 화이팅!!

be more positive.


ps) 마이프로틴 대란이 있으니, 프로틴 구입하셔야 하는 분들은 아래 링크 이용해서 구입해주시기 바랄게요!

*마이프로틴 구매 링크 http://bit.ly/kwlee
추천인코드: dwuv-r2 (회원가입시 입력)
40% 이상 추가 할인코드: kwlee (결제창 할인코드란 입력) 



"
2020-05-31,"나의 동료, 주말 일상 브이로그(브이로그)여러분 안녕하세요 입니다.

새로운 한주도 화이팅 하시기를...!


be more positive.

r2 (회원가입시 입력)
40% 이상 추가 할인코드: kwlee (결제창 할인코드란 입력) 

 army [ncs release]
music provided by nocopyrightsounds.
watch: https://youtu.be/4edoiftya4a
free download / stream: http://ncs.io/army"
2020-05-24,"쉬어가는 직장인 브이로그(feat. 대박이, 쏙)여러분 안녕하세요 입니다.

3월에 찍어 둔 영상 몇가지로 근황을 전합니다 ^^


모두 화이팅!!

r2 (회원가입시 입력)
40% 이상 추가 할인코드: kwlee (결제창 할인코드란 입력) 

"
2020-05-04,"고독한리프터 개발자를 만나다(운동 브이로그/ 마이프로틴 할인)여러분 안녕하세요 입니다.

오늘은 고독한 리프터 개발자 김주용님을 만나서 함께 운동하고 인터뷰하는 시간을 가졌습니다!

2020년 5월 4일 20시 ~ 5일 24시 까지 상반기 최대 할인 진행 중!!

*마이프로틴 구매 링크 http://bit.ly/kwlee
링크타고 저렴하게 구입하세요!!
추천인코드: dwuv-r2 (회원가입시 입력)
43% 추가 할인코드: kwlee (결제창 할인코드란 입력) 

"
2020-03-28,"오랜만에 유도하고 왔습니다!(유도바보회 훈련, 비글즈 유도관)여러분 안녕하세요 입니다.

유도바보회에 놀러가서 운동하고 왔습니다(장소제공: 비글즈 유도관)

다시 열정 살아나는 듯한 느낌...!


4월 5일까지는 조금 답답하시겠지만 집에서 푹 쉬시고,

사태가 잠잠해지면 운동 화이팅 합시다!




r2 (회원가입시 입력)
40% 이상 추가 할인코드: kwlee (결제창 할인코드란 입력) 

 don’t let it go (feat. brado sanz) [ncs release]
music provided by nocopyrightsounds.
watch: https://youtu.be/hgxtg8jdvzu
download/stream: http://ncs.io/dontletitgocr"
2020-03-21,"노잼 브이로그_일상/직장인/오픽/스쿼트여러분 안녕하세요 입니다.

요즘 재밌게 보고 있는... 오픽노잼 이라는  채널에서 제목을 따왔습니다. 

노잼 브이로그


잘 어울리네요


be more positive!!!



r2 (회원가입시 입력)
40% 이상 추가 할인코드: kwlee (결제창 할인코드란 입력) 

you 
music promoted by audio library https://youtu.be/d8nni286hug"
2020-03-03,"모두 다 같이 be more positive!(운동/태도/독서/먹부림/그리고?!)여러분 안녕하세요 입니다.

편안한 마음으로 시청 부탁 드려요!

3월 3일 마이프로틴 대란!! 


*마이프로틴 구매 링크 http://bit.ly/kwlee
링크타고 저렴하게 구입하세요!!
추천인코드: dwuv-r2 (회원가입시 입력)
40% 이상 추가 할인코드: kwlee (결제창 할인코드란 입력) 



닭가슴살/도시락은 미트리에서 http://bit.ly/metreekd
최대 50%이상 할인 가입 추천코드 "
2020-01-31,"구독자 기만 행위의 만연... 첫 단추를 잘못 꿴 것일까(구독자≠팬)여러분 안녕하세요 입니다.

요즘 말 많고 탈 많은  세계에 대해 제가 갖고 있던 생각을 풀어보았습니다.

 올림.

r2 (회원가입시 입력)
40% 이상 추가 할인코드: kwlee (결제창 할인코드란 입력) 

"
2020-01-13,"운동에 갉아 먹히지 않는 삶, 브이로그여러분 안녕하세요 입니다.


모두 화이팅!!!


r2 (회원가입시 입력)
40% 이상 추가 할인코드: kwlee (결제창 할인코드란 입력) 

"
2020-01-01,"2020년 시작은 이 책과 함께(책추천)여러분 안녕하세요 입니다.


조던 피터슨의 12가지 인생의 법칙 책을 추천합니다!!@

평소 유읽남 채널을 즐겨 보는 탓에 조던 피터슨 교수에 매우 친숙함을 느꼈지만, 글로 정리된 것을 보니 그 강연들에 대해 더 깊은 이해가 가능했습니다.

읽는 사람마다 받아 들이는 방식이 조금씩 다를 겁니다. 하지만 단순한 자기계발서를 넘어 심리학적으로 접근한 이 책의 설명 방식은 '왜' 그렇게 행동해야 하는지, 실천해야 하는지 납득 시켜주고, 그렇게 도전을 할 수 있게끔 용기를 북돋아주는 느낌이 들었습니다. 당장 바꿔나가야 할 것들에 대해 실마리를 제공합니다.

2020년의 시작과 동시에 조금씩 읽어 나가며 새해 준비를 해보는 건 어떨까요?


be more positive.


r2 (회원가입시 입력)
40% 이상 추가 할인코드: kwlee (결제창 할인코드란 입력) 

"
2020-01-01,"나는 퇴근 후에 이렇게 운동했다.여러분 안녕하세요 입니다.

퇴근 후 이렇게 운동했습니다.

여러분도 2020년 화이팅 하시길 바랄게요 ㅎㅎ



r2 (회원가입시 입력)
40% 이상 추가 할인코드: kwlee (결제창 할인코드란 입력) 

"
2020-04-23,"지피티 보고있나! 퇴근 후 100kg 벤치프레스 도전#지피티 #벤치프레스 #100kg 

지피티님 영상 보고 퇴근 후 도전해보았습니다 ㅎㅎ


닭가슴살/도시락은 미트리에서 http://bit.ly/metreekd
최대 70%까지  할인가능 가입 추천코드 -  100152779

*마이프로틴(myprotein) 구매 링크 http://bit.ly/kwlee
링크타고 저렴하게 구입하세요!!
추천인코드: dwuv-r2 (회원가입시 입력)
40% 이상 추가 할인코드: kwlee (결제창 할인코드란 입력) 

"
2020-04-18,"같은 하루도 가치있게 보내기 위해 노력하기│오픽 점수, 구전녹용여러분 안녕하세요 입니다.

2020년 3월의 브이로그 영상입니다.


모두 힘내세요!

be more positive.


  100152779

*마이프로틴(myprotein) 구매 링크 http://bit.ly/kwlee
링크타고 저렴하게 구입하세요!!
추천인코드: dwuv-r2 (회원가입시 입력)
40% 이상 추가 할인코드: kwlee (결제창 할인코드란 입력) 

 army [ncs release]
music provided by nocopyrightsounds.
watch: https://youtu.be/4edoiftya4a
free download / stream: http://ncs.io/army"
2020-04-16,"기차에 타면 커텐을 걷는 사람이 되도록여러분 안녕하세요 입니다.

2019년 12월 고베 여행 브이로그 입니다.


모두 힘내시기 바랍니다!



r2 (회원가입시 입력)
40% 이상 추가 할인코드: kwlee (결제창 할인코드란 입력) 

"
2020-04-15,"#0 드디어 편집한 고베 여행 영상(2019년)여러분 안녕하세요 입니다.

친한 후배가 살고 있는 고베를 2019년 크리스마스에 방문했습니다!

여행 영상을 드디어 편집했고, 브이로그는 2~3편 정도 업로드 될 것 같아요.
(1편은 거의다 편집했습니다^^)

바로 올렸어야 했는데, 게으른 탓에 미루고 미루고 미루다가 드디어 올리네요.

크게는 2018년 여수 여행 영상과, 2019년 제주도 여행 영상, 그리고 2020년 스키장 영상이 남아 있습니다. 


r2 (회원가입시 입력)
40% 이상 추가 할인코드: kwlee (결제창 할인코드란 입력) 

"
2020-04-05,"오직돌파! 언더아머 러쉬 브이로그│산속 트레이닝│주식 이야기여러분 안녕하세요 입니다.

언더아머 러쉬 심리스(underarmour rush seamless) 제품을 협찬 받아 근처 산에서 운동 영상을 촬영하였습니다.

운동 뿐만 아니라 저의 최근 근황도 함께 담았으니(브이로그)

편안한 시청 부탁 드려요!(카메라맨도 하루 섭외....)

#언더아머 # #오직돌파 #theonlywayisthrough




* 본 영상은 언더아머와 함께 합니다. 

r2 (회원가입시 입력)
40% 이상 추가 할인코드: kwlee (결제창 할인코드란 입력) 

"
2020-08-22,"직장인 다이어트, 하루하루 쌓다보니 r2 (회원가입시 입력)
40% 이상 추가 할인코드: kwlee (결제창 할인코드란 입력) 

"
2020-08-17,"다이어트 중 교촌 먹어 버리기│2020 썸머슈레딩 ep05여러분 안녕하세요 입니다.

영상 속에서 제가 소개한 운동 모티베이션 영상은 아래 링크로 공유드릴게요!
https://www.youtube.com/watch?v=gbfj6uczwds


2020 썸머슈레딩 에피소드 5편
여러분들도 모두 화이팅입니다!

be more positive.


r2 (회원가입시 입력)
40% 이상 추가 할인코드: kwlee (결제창 할인코드란 입력) 

"
2020-08-14,"돼지고기가 성실히 운동하니까 변화가 생기기 시작했다│2020 썸머슈레딩 ep04#2020썸머슈레딩 #다이어트 #직장인브이로그

여러분 안녕하세요 입니다.

대한득근만세, 광복절 득근지원 타임세일

* 마이프로틴 상반기 최대 할인 있습니다 
8/14 밤8시부터 8/15일 밤24시까지
bit.ly/kwlee 링크클릭후! 
최종결제란 kwlee 입력하면  추가 43% 할인 받으실수있습니다!
(회원가입시추천인: dwuv-r2)

* 이벤트 내용
* 전제품 최대 81.5%off 타임세일 특가+ 할인코드(kwlee) 입력시 추가 43% 할인
* 12만원/16만원/20만원이상 구매시 사은품 증정

"
2020-08-12,"체중이 계속 빠지는 운동 브이로그│2020 썸머슈레딩 ep03#2020썸머슈레딩 #다이어트 #칼로리
여러분 안녕하세요 입니다.

썸머슈레딩 에피소드 3편 영상으로 찾아왔습니다.

체중 감량은 무리 없이 잘 진행되고 있는 것 같네요!

보다 조금 더 실시간으로 소식을 보고 싶은 분들은 
https://www.instagram.com/kw1000lbs/
이쪽으로!!

그러면 모두 be more positive.




r2 (회원가입시 입력)
40% 이상 추가 할인코드: kwlee (결제창 할인코드란 입력) 

"
2020-08-08,"돌아온 내추럴의 시대, 찐추럴이 가져야 할 자세(운동에 삶을 갉아먹히지 말자)#돌아온내추럴 #내추럴 
여러분 안녕하세요 입니다.

운동에 삶을 갉아먹히지 말자



화팅~!


 be more positive.



r2 (회원가입시 입력)
40% 이상 추가 할인코드: kwlee (결제창 할인코드란 입력) 

"
2020-08-07,"9kg 감량후 그 첫 이야기(2020 썸머슈레딩 ep02)여러분 안녕하세요 입니다.


8/8대란에 맞춰 마이프로틴 행사 안내 드립니다!


*8/7 20:00 ~ 8/8 24:00 마이프로틴 구매 링크 http://bit.ly/kwlee
링크타고 저렴하게 구입하세요!!

dwuv-r2 (회원가입시 코드 입력)
42% 추가 할인코드: kwlee (결제창 할인코드란 입력) 



"
2020-08-01,"안 맞던 옷이 맞기 시작했다(어깨운동)│2020 썸머슈레딩 ep01여러분 안녕하세요 입니다.

드디어 시작된 썸머슈레딩 에피소드... 이번에는 어떻게 될까요?!

1주에 1편씩 공개됩니다.
(바쁘면 2주에 1편...^^)


모두 다이어트 힘내고, 남은 여름도 화이팅 하세요!



감사합니다.
 올림.

be more positive.



r2 (회원가입시 입력)
40% 이상 추가 할인코드: kwlee (결제창 할인코드란 입력) 

"
2021-04-25,비아냥 속에서도 묵묵히 최선을 다할 것.벚꽃슈레딩 day25
2021-02-21,"천천히 운동 쌓아 나가기│브이로그여러분 안녕하세요 입니다.



"
2021-02-21,"(체중78kg) 퇴근 후 벤치프레스 100kg, 아슬아슬여러분 안녕하세요 입니다.



"
2021-02-12,"3개월 만에 찾은 헬스장, 회사원브이로그여러분 안녕하세요 입니다.

즐거운 설 연휴 보내세요!

be more positive.


"
2021-01-24,"2021 직장인 운동브이로그(브이로그)여러분 안녕하세요 입니다.



 across the sea
music provided by 브이로그 no copyright music.
video link: https://youtu.be/pqelauybn2s"
2021-01-12,"3대500 vs 날계란 영혼의 맞다이...여러분 안녕하세요 입니다.


하하........



발렸다.......



be more positive.



"
2021-01-10,"오랜만에 인사드립니다!여러분 안녕하세요 입니다.

오랜만에 인사 드리네요.

모두 새해복 많이 받으시고, 항상 건강하시기를!


 올림.



"
2021-05-31,100kg 20회 실화?!?? 아이템 착용아이템전....
2021-05-30,"벤치 120kg,  도와ㅜ줘 도와ㅜ줘!!출근 전 벤치프레스"
2021-05-26,
2021-05-14,"궁금했던 것 물어보면 딱 좋은 타이밍!여러분 안녕하세요 입니다.

모두

be more positive!


"
2021-03-13,"78kg, 썸머슈레딩(다이어트) 시작, 이건 못참지또머슈레딩
#썸머슈레딩 #다이어트 #직장인"
2021-03-07,"아침 저녁으로 운동하기!여러분 안녕하세요 입니다.

이제 운동을, 하루에 2번씩 넣어주고 있습니다. 3월 말에 변화 한번 보여드릴게요!

bit.ly/metreekd
닭가슴살, 단백질 할인 링크(링크 통해 가입!)


"
2021-03-07,"( 유도) 주말에 유도 한판, 청림유도관주말 유도"
2021-03-01,"출퇴근 길은 헬스장으로여러분 안녕하세요 입니다.



"
